2023-10-30 13:48:46,697 INFO    StreamThr :17709 [internal.py:wandb_internal():86] W&B internal server running at pid: 17709, started at: 2023-10-30 13:48:46.696852
2023-10-30 13:48:47,421 DEBUG   HandlerThread:17709 [system_monitor.py:probe():223] {'os': 'macOS-13.5-arm64-arm-64bit', 'python': '3.10.12', 'heartbeatAt': '2023-10-30T12:48:47.397735', 'startedAt': '2023-10-30T12:48:46.684694', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/Users/noorainkazmi/Documents/GitHub/weights-biases/iris--model--sweep.py', 'codePathLocal': 'iris--model--sweep.py', 'codePath': 'iris--model--sweep.py', 'git': {'remote': 'https://github.com/noorains/weights-biases.git', 'commit': '40b29b34d36d37aa5d44ce3c1c3ef228984b5c04'}, 'email': '142994595+nskazmi@users.noreply.github.com', 'root': '/Users/noorainkazmi/Documents/GitHub/weights-biases', 'host': 'Noorains-MacBook-Air.local', 'username': 'noorainkazmi', 'executable': '/Users/noorainkazmi/Documents/GitHub/weights-biases/decision_tree_env/bin/python3.10', 'cpu_count': 8, 'cpu_count_logical': 8, 'disk': {'/': {'total': 460.4317207336426, 'used': 8.884220123291016}}, 'gpuapple': {'type': 'arm', 'vendor': 'Apple'}, 'memory': {'total': 16.0}}
2023-10-30 13:48:47,421 INFO    HandlerThread:17709 [system_monitor.py:probe():224] Finished collecting system info
2023-10-30 13:48:47,421 INFO    HandlerThread:17709 [system_monitor.py:probe():227] Publishing system info
2023-10-30 13:48:47,421 DEBUG   HandlerThread:17709 [system_info.py:_save_pip():52] Saving list of pip packages installed into the current environment
2023-10-30 13:48:47,421 DEBUG   HandlerThread:17709 [system_info.py:_save_pip():68] Saving pip packages done
2023-10-30 13:48:47,422 INFO    HandlerThread:17709 [system_monitor.py:probe():229] Finished publishing system info
2023-10-30 13:48:47,424 DEBUG   SenderThread:17709 [sender.py:send():380] send: files
2023-10-30 13:48:47,424 INFO    SenderThread:17709 [sender.py:_save_file():1378] saving file wandb-metadata.json with policy now
2023-10-30 13:48:47,428 DEBUG   SenderThread:17709 [sender.py:send():380] send: telemetry
2023-10-30 13:48:47,428 DEBUG   HandlerThread:17709 [handler.py:handle_request():146] handle_request: stop_status
2023-10-30 13:48:47,428 DEBUG   HandlerThread:17709 [handler.py:handle_request():146] handle_request: internal_messages
2023-10-30 13:48:47,428 DEBUG   SenderThread:17709 [sender.py:send_request():407] send_request: stop_status
2023-10-30 13:48:47,432 DEBUG   HandlerThread:17709 [handler.py:handle_request():146] handle_request: partial_history
2023-10-30 13:48:47,669 DEBUG   SenderThread:17709 [sender.py:send():380] send: telemetry
2023-10-30 13:48:47,669 DEBUG   SenderThread:17709 [sender.py:send():380] send: config
2023-10-30 13:48:47,669 DEBUG   SenderThread:17709 [sender.py:send():380] send: config
2023-10-30 13:48:47,669 DEBUG   SenderThread:17709 [sender.py:send():380] send: config
2023-10-30 13:48:47,669 DEBUG   SenderThread:17709 [sender.py:send():380] send: config
2023-10-30 13:48:47,669 DEBUG   SenderThread:17709 [sender.py:send():380] send: history
2023-10-30 13:48:47,669 DEBUG   SenderThread:17709 [sender.py:send_request():407] send_request: summary_record
2023-10-30 13:48:47,669 INFO    SenderThread:17709 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-10-30 13:48:47,670 DEBUG   SenderThread:17709 [sender.py:send():380] send: telemetry
2023-10-30 13:48:47,670 DEBUG   SenderThread:17709 [sender.py:send():380] send: exit
2023-10-30 13:48:47,670 INFO    SenderThread:17709 [sender.py:send_exit():585] handling exit code: 0
2023-10-30 13:48:47,670 INFO    SenderThread:17709 [sender.py:send_exit():587] handling runtime: 0
2023-10-30 13:48:47,670 INFO    SenderThread:17709 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-10-30 13:48:47,670 INFO    SenderThread:17709 [sender.py:send_exit():593] send defer
2023-10-30 13:48:47,670 DEBUG   HandlerThread:17709 [handler.py:handle_request():146] handle_request: defer
2023-10-30 13:48:47,670 INFO    HandlerThread:17709 [handler.py:handle_request_defer():172] handle defer: 0
2023-10-30 13:48:47,670 DEBUG   SenderThread:17709 [sender.py:send_request():407] send_request: defer
2023-10-30 13:48:47,670 INFO    SenderThread:17709 [sender.py:send_request_defer():609] handle sender defer: 0
2023-10-30 13:48:47,670 INFO    SenderThread:17709 [sender.py:transition_state():613] send defer: 1
2023-10-30 13:48:47,670 DEBUG   HandlerThread:17709 [handler.py:handle_request():146] handle_request: defer
2023-10-30 13:48:47,670 INFO    HandlerThread:17709 [handler.py:handle_request_defer():172] handle defer: 1
2023-10-30 13:48:47,671 DEBUG   SenderThread:17709 [sender.py:send_request():407] send_request: defer
2023-10-30 13:48:47,671 INFO    SenderThread:17709 [sender.py:send_request_defer():609] handle sender defer: 1
2023-10-30 13:48:47,671 INFO    SenderThread:17709 [sender.py:transition_state():613] send defer: 2
2023-10-30 13:48:47,671 DEBUG   HandlerThread:17709 [handler.py:handle_request():146] handle_request: defer
2023-10-30 13:48:47,671 INFO    HandlerThread:17709 [handler.py:handle_request_defer():172] handle defer: 2
2023-10-30 13:48:47,671 INFO    HandlerThread:17709 [system_monitor.py:finish():203] Stopping system monitor
2023-10-30 13:48:47,671 DEBUG   SystemMonitor:17709 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2023-10-30 13:48:47,671 DEBUG   SystemMonitor:17709 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2023-10-30 13:48:47,671 INFO    HandlerThread:17709 [interfaces.py:finish():202] Joined cpu monitor
2023-10-30 13:48:47,671 DEBUG   SystemMonitor:17709 [system_monitor.py:_start():183] Publishing last batch of metrics
2023-10-30 13:48:47,671 INFO    HandlerThread:17709 [interfaces.py:finish():202] Joined disk monitor
2023-10-30 13:48:47,901 INFO    HandlerThread:17709 [interfaces.py:finish():202] Joined gpuapple monitor
2023-10-30 13:48:47,901 INFO    HandlerThread:17709 [interfaces.py:finish():202] Joined memory monitor
2023-10-30 13:48:47,901 INFO    HandlerThread:17709 [interfaces.py:finish():202] Joined network monitor
2023-10-30 13:48:47,901 DEBUG   SenderThread:17709 [sender.py:send_request():407] send_request: defer
2023-10-30 13:48:47,901 INFO    SenderThread:17709 [sender.py:send_request_defer():609] handle sender defer: 2
2023-10-30 13:48:47,901 INFO    SenderThread:17709 [sender.py:transition_state():613] send defer: 3
2023-10-30 13:48:47,901 DEBUG   SenderThread:17709 [sender.py:send():380] send: telemetry
2023-10-30 13:48:47,901 DEBUG   SenderThread:17709 [sender.py:send():380] send: stats
2023-10-30 13:48:47,902 DEBUG   HandlerThread:17709 [handler.py:handle_request():146] handle_request: defer
2023-10-30 13:48:47,902 INFO    HandlerThread:17709 [handler.py:handle_request_defer():172] handle defer: 3
2023-10-30 13:48:47,902 DEBUG   SenderThread:17709 [sender.py:send_request():407] send_request: defer
2023-10-30 13:48:47,902 INFO    SenderThread:17709 [sender.py:send_request_defer():609] handle sender defer: 3
2023-10-30 13:48:47,902 INFO    SenderThread:17709 [sender.py:transition_state():613] send defer: 4
2023-10-30 13:48:47,902 DEBUG   HandlerThread:17709 [handler.py:handle_request():146] handle_request: defer
2023-10-30 13:48:47,902 INFO    HandlerThread:17709 [handler.py:handle_request_defer():172] handle defer: 4
2023-10-30 13:48:47,902 DEBUG   SenderThread:17709 [sender.py:send_request():407] send_request: defer
2023-10-30 13:48:47,902 INFO    SenderThread:17709 [sender.py:send_request_defer():609] handle sender defer: 4
2023-10-30 13:48:47,902 INFO    SenderThread:17709 [sender.py:transition_state():613] send defer: 5
2023-10-30 13:48:47,902 DEBUG   HandlerThread:17709 [handler.py:handle_request():146] handle_request: defer
2023-10-30 13:48:47,902 INFO    HandlerThread:17709 [handler.py:handle_request_defer():172] handle defer: 5
2023-10-30 13:48:47,902 DEBUG   SenderThread:17709 [sender.py:send():380] send: summary
2023-10-30 13:48:47,902 INFO    SenderThread:17709 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-10-30 13:48:47,902 DEBUG   SenderThread:17709 [sender.py:send_request():407] send_request: defer
2023-10-30 13:48:47,902 INFO    SenderThread:17709 [sender.py:send_request_defer():609] handle sender defer: 5
2023-10-30 13:48:47,902 INFO    SenderThread:17709 [sender.py:transition_state():613] send defer: 6
2023-10-30 13:48:47,902 DEBUG   HandlerThread:17709 [handler.py:handle_request():146] handle_request: defer
2023-10-30 13:48:47,902 INFO    HandlerThread:17709 [handler.py:handle_request_defer():172] handle defer: 6
2023-10-30 13:48:47,903 DEBUG   SenderThread:17709 [sender.py:send_request():407] send_request: defer
2023-10-30 13:48:47,903 INFO    SenderThread:17709 [sender.py:send_request_defer():609] handle sender defer: 6
2023-10-30 13:48:47,904 DEBUG   HandlerThread:17709 [handler.py:handle_request():146] handle_request: status_report
2023-10-30 13:48:48,048 INFO    wandb-upload_0:17709 [upload_job.py:push():131] Uploaded file /var/folders/qx/vpttxp096k9bhf2r8qcpdxlm0000gn/T/tmp0zzm73yswandb/st88z44z-wandb-metadata.json
2023-10-30 13:48:48,156 INFO    SenderThread:17709 [sender.py:transition_state():613] send defer: 7
2023-10-30 13:48:48,157 DEBUG   HandlerThread:17709 [handler.py:handle_request():146] handle_request: defer
2023-10-30 13:48:48,157 INFO    HandlerThread:17709 [handler.py:handle_request_defer():172] handle defer: 7
2023-10-30 13:48:48,157 DEBUG   SenderThread:17709 [sender.py:send_request():407] send_request: defer
2023-10-30 13:48:48,157 INFO    SenderThread:17709 [sender.py:send_request_defer():609] handle sender defer: 7
2023-10-30 13:48:48,157 INFO    SenderThread:17709 [sender.py:transition_state():613] send defer: 8
2023-10-30 13:48:48,158 DEBUG   HandlerThread:17709 [handler.py:handle_request():146] handle_request: defer
2023-10-30 13:48:48,158 INFO    HandlerThread:17709 [handler.py:handle_request_defer():172] handle defer: 8
2023-10-30 13:48:48,158 DEBUG   SenderThread:17709 [sender.py:send_request():407] send_request: defer
2023-10-30 13:48:48,158 INFO    SenderThread:17709 [sender.py:send_request_defer():609] handle sender defer: 8
2023-10-30 13:48:48,158 INFO    SenderThread:17709 [job_builder.py:build():281] Attempting to build job artifact
2023-10-30 13:48:48,159 INFO    SenderThread:17709 [job_builder.py:_get_source_type():393] is repo sourced job
2023-10-30 13:48:48,161 INFO    SenderThread:17709 [job_builder.py:build():369] adding wandb-job metadata file
2023-10-30 13:48:48,164 INFO    SenderThread:17709 [sender.py:transition_state():613] send defer: 9
2023-10-30 13:48:48,164 DEBUG   HandlerThread:17709 [handler.py:handle_request():146] handle_request: defer
2023-10-30 13:48:48,164 INFO    HandlerThread:17709 [handler.py:handle_request_defer():172] handle defer: 9
2023-10-30 13:48:48,164 DEBUG   SenderThread:17709 [sender.py:send():380] send: artifact
2023-10-30 13:48:48,273 INFO    Thread-12 :17709 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/noorainkazmi/Documents/GitHub/weights-biases/wandb/run-20231030_134846-n7af4bld/files/config.yaml
2023-10-30 13:48:48,274 INFO    Thread-12 :17709 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/noorainkazmi/Documents/GitHub/weights-biases/wandb/run-20231030_134846-n7af4bld/files/wandb-metadata.json
2023-10-30 13:48:48,274 INFO    Thread-12 :17709 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/noorainkazmi/Documents/GitHub/weights-biases/wandb/run-20231030_134846-n7af4bld/files/requirements.txt
2023-10-30 13:48:48,275 INFO    Thread-12 :17709 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/noorainkazmi/Documents/GitHub/weights-biases/wandb/run-20231030_134846-n7af4bld/files/wandb-summary.json
2023-10-30 13:48:48,439 DEBUG   HandlerThread:17709 [handler.py:handle_request():146] handle_request: poll_exit
2023-10-30 13:48:49,839 INFO    wandb-upload_1:17709 [upload_job.py:push():89] Uploaded file /Users/noorainkazmi/Library/Application Support/wandb/artifacts/staging/tmp06so3wnc
2023-10-30 13:48:49,865 INFO    wandb-upload_0:17709 [upload_job.py:push():89] Uploaded file /Users/noorainkazmi/Library/Application Support/wandb/artifacts/staging/tmp628_ooua
2023-10-30 13:48:51,080 INFO    SenderThread:17709 [sender.py:send_artifact():1456] sent artifact job-https___github.com_noorains_weights-biases.git_iris--model--sweep.py - {'id': 'QXJ0aWZhY3Q6NjIxOTU3OTM2', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjExMTE5NTM4OQ==', 'latestArtifact': None}}
2023-10-30 13:48:51,080 DEBUG   SenderThread:17709 [sender.py:send_request():407] send_request: defer
2023-10-30 13:48:51,080 INFO    SenderThread:17709 [sender.py:send_request_defer():609] handle sender defer: 9
2023-10-30 13:48:51,081 INFO    SenderThread:17709 [dir_watcher.py:finish():358] shutting down directory watcher
2023-10-30 13:48:51,290 INFO    SenderThread:17709 [dir_watcher.py:finish():388] scan: /Users/noorainkazmi/Documents/GitHub/weights-biases/wandb/run-20231030_134846-n7af4bld/files
2023-10-30 13:48:51,291 INFO    SenderThread:17709 [dir_watcher.py:finish():402] scan save: /Users/noorainkazmi/Documents/GitHub/weights-biases/wandb/run-20231030_134846-n7af4bld/files/requirements.txt requirements.txt
2023-10-30 13:48:51,291 INFO    SenderThread:17709 [dir_watcher.py:finish():402] scan save: /Users/noorainkazmi/Documents/GitHub/weights-biases/wandb/run-20231030_134846-n7af4bld/files/config.yaml config.yaml
2023-10-30 13:48:51,296 INFO    SenderThread:17709 [dir_watcher.py:finish():402] scan save: /Users/noorainkazmi/Documents/GitHub/weights-biases/wandb/run-20231030_134846-n7af4bld/files/wandb-summary.json wandb-summary.json
2023-10-30 13:48:51,299 INFO    SenderThread:17709 [dir_watcher.py:finish():402] scan save: /Users/noorainkazmi/Documents/GitHub/weights-biases/wandb/run-20231030_134846-n7af4bld/files/wandb-metadata.json wandb-metadata.json
2023-10-30 13:48:51,299 INFO    SenderThread:17709 [sender.py:transition_state():613] send defer: 10
2023-10-30 13:48:51,300 DEBUG   SenderThread:17709 [sender.py:send_request():407] send_request: poll_exit
2023-10-30 13:48:51,300 DEBUG   HandlerThread:17709 [handler.py:handle_request():146] handle_request: defer
2023-10-30 13:48:51,302 INFO    HandlerThread:17709 [handler.py:handle_request_defer():172] handle defer: 10
2023-10-30 13:48:51,303 DEBUG   SenderThread:17709 [sender.py:send_request():407] send_request: defer
2023-10-30 13:48:51,303 INFO    SenderThread:17709 [sender.py:send_request_defer():609] handle sender defer: 10
2023-10-30 13:48:51,304 INFO    SenderThread:17709 [file_pusher.py:finish():175] shutting down file pusher
2023-10-30 13:48:51,714 INFO    wandb-upload_0:17709 [upload_job.py:push():131] Uploaded file /Users/noorainkazmi/Documents/GitHub/weights-biases/wandb/run-20231030_134846-n7af4bld/files/config.yaml
2023-10-30 13:48:51,779 INFO    wandb-upload_2:17709 [upload_job.py:push():131] Uploaded file /Users/noorainkazmi/Documents/GitHub/weights-biases/wandb/run-20231030_134846-n7af4bld/files/wandb-summary.json
2023-10-30 13:48:51,830 INFO    wandb-upload_1:17709 [upload_job.py:push():131] Uploaded file /Users/noorainkazmi/Documents/GitHub/weights-biases/wandb/run-20231030_134846-n7af4bld/files/requirements.txt
2023-10-30 13:48:52,035 INFO    Thread-11 (_thread_body):17709 [sender.py:transition_state():613] send defer: 11
2023-10-30 13:48:52,036 DEBUG   HandlerThread:17709 [handler.py:handle_request():146] handle_request: defer
2023-10-30 13:48:52,036 INFO    HandlerThread:17709 [handler.py:handle_request_defer():172] handle defer: 11
2023-10-30 13:48:52,037 DEBUG   SenderThread:17709 [sender.py:send_request():407] send_request: defer
2023-10-30 13:48:52,037 INFO    SenderThread:17709 [sender.py:send_request_defer():609] handle sender defer: 11
2023-10-30 13:48:52,037 INFO    SenderThread:17709 [file_pusher.py:join():181] waiting for file pusher
2023-10-30 13:48:52,038 INFO    SenderThread:17709 [sender.py:transition_state():613] send defer: 12
2023-10-30 13:48:52,038 DEBUG   HandlerThread:17709 [handler.py:handle_request():146] handle_request: defer
2023-10-30 13:48:52,038 INFO    HandlerThread:17709 [handler.py:handle_request_defer():172] handle defer: 12
2023-10-30 13:48:52,038 DEBUG   SenderThread:17709 [sender.py:send_request():407] send_request: defer
2023-10-30 13:48:52,038 INFO    SenderThread:17709 [sender.py:send_request_defer():609] handle sender defer: 12
2023-10-30 13:48:52,038 INFO    SenderThread:17709 [file_stream.py:finish():595] file stream finish called
2023-10-30 13:48:52,233 INFO    SenderThread:17709 [file_stream.py:finish():599] file stream finish is done
2023-10-30 13:48:52,233 INFO    SenderThread:17709 [sender.py:transition_state():613] send defer: 13
2023-10-30 13:48:52,233 DEBUG   HandlerThread:17709 [handler.py:handle_request():146] handle_request: defer
2023-10-30 13:48:52,234 INFO    HandlerThread:17709 [handler.py:handle_request_defer():172] handle defer: 13
2023-10-30 13:48:52,234 DEBUG   SenderThread:17709 [sender.py:send_request():407] send_request: defer
2023-10-30 13:48:52,234 INFO    SenderThread:17709 [sender.py:send_request_defer():609] handle sender defer: 13
2023-10-30 13:48:52,234 INFO    SenderThread:17709 [sender.py:transition_state():613] send defer: 14
2023-10-30 13:48:52,235 DEBUG   HandlerThread:17709 [handler.py:handle_request():146] handle_request: defer
2023-10-30 13:48:52,235 DEBUG   SenderThread:17709 [sender.py:send():380] send: final
2023-10-30 13:48:52,235 INFO    HandlerThread:17709 [handler.py:handle_request_defer():172] handle defer: 14
2023-10-30 13:48:52,235 DEBUG   SenderThread:17709 [sender.py:send():380] send: footer
2023-10-30 13:48:52,235 DEBUG   SenderThread:17709 [sender.py:send_request():407] send_request: defer
2023-10-30 13:48:52,236 INFO    SenderThread:17709 [sender.py:send_request_defer():609] handle sender defer: 14
2023-10-30 13:48:52,237 DEBUG   HandlerThread:17709 [handler.py:handle_request():146] handle_request: internal_messages
2023-10-30 13:48:52,238 DEBUG   HandlerThread:17709 [handler.py:handle_request():146] handle_request: poll_exit
2023-10-30 13:48:52,238 DEBUG   HandlerThread:17709 [handler.py:handle_request():146] handle_request: server_info
2023-10-30 13:48:52,238 DEBUG   SenderThread:17709 [sender.py:send_request():407] send_request: poll_exit
2023-10-30 13:48:52,238 DEBUG   HandlerThread:17709 [handler.py:handle_request():146] handle_request: get_summary
2023-10-30 13:48:52,239 DEBUG   SenderThread:17709 [sender.py:send_request():407] send_request: server_info
2023-10-30 13:48:52,239 DEBUG   HandlerThread:17709 [handler.py:handle_request():146] handle_request: sampled_history
2023-10-30 13:48:52,242 DEBUG   HandlerThread:17709 [handler.py:handle_request():146] handle_request: job_info
2023-10-30 13:48:52,392 DEBUG   SenderThread:17709 [sender.py:send_request():407] send_request: job_info
2023-10-30 13:48:52,394 DEBUG   HandlerThread:17709 [handler.py:handle_request():146] handle_request: shutdown
2023-10-30 13:48:52,394 INFO    HandlerThread:17709 [handler.py:finish():866] shutting down handler
2023-10-30 13:48:53,247 INFO    WriterThread:17709 [datastore.py:close():294] close: /Users/noorainkazmi/Documents/GitHub/weights-biases/wandb/run-20231030_134846-n7af4bld/run-n7af4bld.wandb
2023-10-30 13:48:53,396 INFO    SenderThread:17709 [sender.py:finish():1534] shutting down sender
2023-10-30 13:48:53,396 INFO    SenderThread:17709 [file_pusher.py:finish():175] shutting down file pusher
2023-10-30 13:48:53,396 INFO    SenderThread:17709 [file_pusher.py:join():181] waiting for file pusher
